EZE00100082	18000101	TMAX	-86	E
EZE00100082	18000101	TMAX	-86	E
EZE00100082	18000101	TMAX	-86	E
EZE00100082	18000101	TMAX	-86	E
EZE00100082	18000101	TMAX	-86	E
EZE00100082	18000101	TMAX	-86	E
